_id,created_at,id,retweeted_status.created_at,Source,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,Target
5821dbe8369b22002481f736,14:06:32,795990894285651968,14:06:15,7.959908231627448e+17,1.0,5141.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,405,484,787660822302498816,gal_deplorable,0 days 00:00:17.000000000,508.235294117647,0.8367768595041323,795990894285651968
5821dbee369b22002481f800,14:06:39,795990922647441409,14:06:15,7.959908231627448e+17,2.0,5142.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,45,123,2752101869,7heartbeats2,0 days 00:00:24.000000000,360.0,0.36585365853658536,795990922647441409
5821dbf9369b22002481f95a,14:06:49,795990966989623296,14:06:15,7.959908231627448e+17,3.0,5143.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,748,686,5880102,rabuliz,0 days 00:00:34.000000000,254.1176470588235,1.0903790087463556,795990966989623296
5821dbfa369b22002481f975,14:06:50,795990968768098306,14:06:15,7.959908231627448e+17,4.0,5143.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,169,100,209881576,MarcusT1978,0 days 00:00:35.000000000,246.85714285714283,1.69,795990968768098306
5821dc00369b22002481fa1b,14:06:56,795990995405967360,14:06:15,7.959908231627448e+17,5.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,169,306,2198728560,Amoroso1Pat,0 days 00:00:41.000000000,210.7317073170732,0.5522875816993464,795990995405967360
5821dc07369b22002481fb0d,14:07:04,795991026955616256,14:06:15,7.959908231627448e+17,6.0,5143.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,161,405,779154705788334080,Greggers_44,0 days 00:00:49.000000000,176.32653061224488,0.39753086419753086,795991026955616256
5821dc13369b22002481fca4,14:07:16,795991078105137152,14:06:15,7.959908231627448e+17,7.0,5143.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,80,222,1555752901,willantrey,0 days 00:01:01.000000000,141.63934426229508,0.36036036036036034,795991078105137152
5821dc1d369b22002481fdc5,14:07:25,795991117762330624,14:06:15,7.959908231627448e+17,8.0,5143.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,112,350,756689871209656321,daiseyjane13,0 days 00:01:10.000000000,123.42857142857142,0.32,795991117762330624
5821dc21369b22002481fe32,14:07:29,795991133088256000,14:06:15,7.959908231627448e+17,9.0,5143.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,383,566,1859215286,djdharper,0 days 00:01:14.000000000,116.75675675675674,0.676678445229682,795991133088256000
5821dc32369b220024820056,14:07:47,795991206350176256,14:06:15,7.959908231627448e+17,10.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,91,765,586302644,mrsoulstar87,0 days 00:01:32.000000000,93.91304347826086,0.11895424836601307,795991206350176256
5821dc38369b2200248200fb,14:07:53,795991232606511104,14:06:15,7.959908231627448e+17,11.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,45639,49615,361859989,BooyahBoyz,0 days 00:01:38.000000000,88.16326530612244,0.9198629446739898,795991232606511104
5821dc3e369b220024820196,14:07:58,795991254723133440,14:06:15,7.959908231627448e+17,11.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,458,2250,1603269944,bcyr1982,0 days 00:01:43.000000000,83.88349514563107,0.20355555555555555,795991254723133440
5821dc49369b2200248202ed,14:08:10,795991303741997056,14:06:15,7.959908231627448e+17,13.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,3091,2538,107209093,maryfloor,0 days 00:01:55.000000000,75.1304347826087,1.2178881008668243,795991303741997056
5821dc4e369b22002482036f,14:08:14,795991321110573056,14:06:15,7.959908231627448e+17,14.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1051,1686,16585472,sailboat22,0 days 00:01:59.000000000,72.60504201680672,0.6233689205219455,795991321110573056
5821dc51369b2200248203df,14:08:17,795991336058896385,14:06:15,7.959908231627448e+17,15.0,5146.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,25,102,1088218136,38fast,0 days 00:02:02.000000000,70.81967213114754,0.24509803921568626,795991336058896385
5821dc52369b2200248203f6,14:08:19,795991341746556928,14:06:15,7.959908231627448e+17,16.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,2025,4065,4053477192,CarolBa88945394,0 days 00:02:04.000000000,69.6774193548387,0.4981549815498155,795991341746556928
5821dc57369b22002482047c,14:08:24,795991362067976193,14:06:15,7.959908231627448e+17,17.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,431,163,741996562969165824,OneChuckFinley,0 days 00:02:09.000000000,66.9767441860465,2.644171779141104,795991362067976193
5821dc58369b2200248204a4,14:08:25,795991365788270592,14:06:15,7.959908231627448e+17,18.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,50,62,4467696374,Alexmzim,0 days 00:02:10.000000000,66.46153846153847,0.8064516129032258,795991365788270592
5821dc5c369b220024820528,14:08:29,795991383857315840,14:06:15,7.959908231627448e+17,19.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,46,72,1180050360,NicBaddAss,0 days 00:02:14.000000000,64.4776119402985,0.6388888888888888,795991383857315840
5821dc67369b22002482068a,14:08:40,795991430191837184,14:06:15,7.959908231627448e+17,20.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,49,95,384611494,Baygull123,0 days 00:02:25.000000000,59.58620689655172,0.5157894736842106,795991430191837184
5821dc6c369b22002482071f,14:08:45,795991450227982336,14:06:15,7.959908231627448e+17,21.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,66,116,84641730,samyobox,0 days 00:02:30.000000000,57.6,0.5689655172413793,795991450227982336
5821dc6e369b220024820750,14:08:47,795991458448691201,14:06:15,7.959908231627448e+17,22.0,5146.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,26831,370,1912576375,IamQueenAri,0 days 00:02:32.000000000,56.8421052631579,72.51621621621622,795991458448691201
5821dc70369b22002482077e,14:08:48,795991464413110272,14:06:15,7.959908231627448e+17,23.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,3618,1301,188528190,KapisEvil,0 days 00:02:33.000000000,56.47058823529412,2.780937740199846,795991464413110272
5821dc73369b2200248207fc,14:08:52,795991479466528769,14:06:15,7.959908231627448e+17,24.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,2222,2760,389597124,JasonDunn67,0 days 00:02:37.000000000,55.03184713375796,0.8050724637681159,795991479466528769
5821dc79369b2200248208a9,14:08:57,795991503256621057,14:06:15,7.959908231627448e+17,26.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,8,10,3930170479,CaptNathan16346,0 days 00:02:42.000000000,53.333333333333336,0.8,795991503256621057
5821dc7e369b220024820936,14:09:02,795991523451994114,14:06:15,7.959908231627448e+17,27.0,5146.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,3850,4382,1393353115,AngeleesOrtiz,0 days 00:02:47.000000000,51.73652694610778,0.8785942492012779,795991523451994114
5821dc80369b220024820977,14:09:04,795991531706613761,14:06:15,7.959908231627448e+17,28.0,5145.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,6304,6862,307877719,killabeas69,0 days 00:02:49.000000000,51.12426035502959,0.9186825998251239,795991531706613761
5821dc83369b2200248209e6,14:09:02,795991523451994114,14:06:15,7.959908231627448e+17,27.0,5146.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,3850,4382,1393353115,AngeleesOrtiz,0 days 00:02:47.000000000,51.73652694610778,0.8785942492012779,795991523451994114
5821dc96369b220024820c01,14:09:26,795991624878792704,14:06:15,7.959908231627448e+17,29.0,5146.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1314,1467,69552359,djKAMOS,0 days 00:03:11.000000000,45.23560209424083,0.8957055214723927,795991624878792704
5821dc97369b220024820c20,14:09:28,795991630989955072,14:06:15,7.959908231627448e+17,30.0,5146.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,3149,3687,25338407,RandieK,0 days 00:03:13.000000000,44.766839378238345,0.8540819094114456,795991630989955072
5821dc9a369b220024820c6c,14:09:31,795991642855456768,14:06:15,7.959908231627448e+17,31.0,5147.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,5652,3529,1021531718,ARCHISIDDHARTH,0 days 00:03:16.000000000,44.08163265306122,1.6015868517993765,795991642855456768
5821dc9d369b220024820cc3,14:09:33,795991653777571840,14:06:15,7.959908231627448e+17,32.0,5147.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,29,40,742405429368619010,strauss2512,0 days 00:03:18.000000000,43.63636363636364,0.725,795991653777571840
5821dc9e369b220024820cf1,14:09:35,795991660136198144,14:06:15,7.959908231627448e+17,33.0,5147.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,161,127,744269116673003520,Bill65936833,0 days 00:03:20.000000000,43.2,1.2677165354330708,795991660136198144
5821dcc2369b220024821129,14:10:11,795991811277942784,14:06:15,7.959908231627448e+17,34.0,5148.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,340,186,288973453,twthead,0 days 00:03:56.000000000,36.610169491525426,1.8279569892473118,795991811277942784
5821dcc3369b220024821156,14:10:12,795991816432742401,14:06:15,7.959908231627448e+17,35.0,5148.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,439,4993,707328481009516544,bgrigbkk,0 days 00:03:57.000000000,36.45569620253165,0.08792309232926096,795991816432742401
5821dcc9369b2200248211fb,14:10:18,795991840453332992,14:06:15,7.959908231627448e+17,36.0,5149.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,742,878,553919857,Umi_SUN37,0 days 00:04:03.000000000,35.55555555555556,0.8451025056947609,795991840453332992
5821dcce369b220024821290,14:10:23,795991860523204608,14:06:15,7.959908231627448e+17,37.0,5149.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,190,259,785183708072542208,AndoreaverA,0 days 00:04:08.000000000,34.83870967741935,0.7335907335907336,795991860523204608
5821dcd5369b220024821377,14:10:30,795991891728703488,14:06:15,7.959908231627448e+17,38.0,5150.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,166,88,2821141736,AlwaysRedPillin,0 days 00:04:15.000000000,33.88235294117647,1.8863636363636365,795991891728703488
5821dcda369b220024821403,14:10:35,795991911148486660,14:06:15,7.959908231627448e+17,40.0,5149.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,80,237,346676883,AAGMONEY1,0 days 00:04:20.000000000,33.23076923076923,0.33755274261603374,795991911148486660
5821dce6369b220024821568,14:10:47,795991961702436864,14:06:15,7.959908231627448e+17,41.0,5149.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,172,269,4853488571,BethCarr20,0 days 00:04:32.000000000,31.76470588235294,0.6394052044609665,795991961702436864
5821dcf6369b22002482177c,14:11:02,795992028135952384,14:06:15,7.959908231627448e+17,43.0,5149.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1214,143,714235834463981568,CathyMAGA,0 days 00:04:47.000000000,30.10452961672474,8.48951048951049,795992028135952384
5821dcfb369b22002482181a,14:11:08,795992049371594752,14:06:15,7.959908231627448e+17,44.0,5150.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1850,1782,3313692566,PatriotIBRWB,0 days 00:04:53.000000000,29.488054607508538,1.0381593714927049,795992049371594752
5821dcfe369b220024821884,14:11:11,795992063347228673,14:06:15,7.959908231627448e+17,45.0,5149.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1312,3564,2157144406,DanielDastti,0 days 00:04:56.000000000,29.189189189189186,0.3681257014590348,795992063347228673
5821dd05369b220024821936,14:11:18,795992091386122241,14:06:15,7.959908231627448e+17,46.0,5149.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,146,71,232399133,allditchdigger,0 days 00:05:03.000000000,28.51485148514852,2.056338028169014,795992091386122241
5821dd09369b2200248219ad,14:11:22,795992108062609408,14:06:15,7.959908231627448e+17,47.0,5149.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,37,17,288574185,RickJWagner,0 days 00:05:07.000000000,28.143322475570034,2.176470588235294,795992108062609408
5821dd0b369b2200248219f5,14:11:24,795992117206257664,14:06:15,7.959908231627448e+17,48.0,5149.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,32,72,1963325634,mhocker10,0 days 00:05:09.000000000,27.961165048543688,0.4444444444444444,795992117206257664
5821dd0d369b220024821a29,14:11:26,795992126425284608,14:06:15,7.959908231627448e+17,49.0,5149.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,239,1104,711920732691931136,FreeSpeechFan,0 days 00:05:11.000000000,27.781350482315112,0.2164855072463768,795992126425284608
5821dd0f369b220024821a5f,14:11:28,795992133320720385,14:06:15,7.959908231627448e+17,50.0,5149.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,120,130,493846006,cimhogcimhog,0 days 00:05:13.000000000,27.603833865814693,0.9230769230769231,795992133320720385
5821dd12369b220024821abf,14:11:31,795992146096648192,14:06:15,7.959908231627448e+17,51.0,5150.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,46,31,786576360781119489,Legolas_Truth,0 days 00:05:16.000000000,27.34177215189873,1.4838709677419355,795992146096648192
5821dd14369b220024821afc,14:11:33,795992155290365961,14:06:15,7.959908231627448e+17,52.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,5050,4651,41940890,HBwriterMike,0 days 00:05:18.000000000,27.169811320754718,1.0857880025800903,795992155290365961
5821dd16369b220024821b1e,14:11:34,795992161753776128,14:06:15,7.959908231627448e+17,53.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,31488,2894,3497865853,veganvecoh,0 days 00:05:19.000000000,27.0846394984326,10.880442294402211,795992161753776128
5821dd16369b220024821b26,14:11:34,795992162236301312,14:06:15,7.959908231627448e+17,53.0,5150.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,3108,4707,58019322,ALLENnKELLY,0 days 00:05:19.000000000,27.0846394984326,0.6602931803696622,795992162236301312
5821dd18369b220024821b59,14:11:36,795992169362444288,14:06:15,7.959908231627448e+17,55.0,5150.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,12,11,781008165169143808,LaRainChandler,0 days 00:05:21.000000000,26.91588785046729,1.0909090909090908,795992169362444288
5821dd1d369b220024821c01,14:11:41,795992190782676992,14:06:15,7.959908231627448e+17,56.0,5150.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,36878,10214,563769620,JesCaraballo15,0 days 00:05:26.000000000,26.503067484662573,3.610534560407284,795992190782676992
5821dd1e369b220024821c19,14:11:42,795992194268233730,14:06:15,7.959908231627448e+17,57.0,5150.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,3267,3534,1097027300,TH3R34LTRUTH,0 days 00:05:27.000000000,26.42201834862385,0.9244482173174873,795992194268233730
5821dd20369b220024821c61,14:11:45,795992204560961536,14:06:15,7.959908231627448e+17,58.0,5150.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,23,13,142058666,cmflippen,0 days 00:05:30.000000000,26.18181818181818,1.7692307692307692,795992204560961536
5821dd21369b220024821c7c,14:11:45,795992207182483457,14:06:15,7.959908231627448e+17,59.0,5150.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1044,1708,513855461,mamoobonnie,0 days 00:05:30.000000000,26.18181818181818,0.6112412177985949,795992207182483457
5821dd24369b220024821cf0,14:11:49,795992221455618048,14:06:15,7.959908231627448e+17,60.0,5150.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,12,81,795662478940237824,hayleighrebekah,0 days 00:05:34.000000000,25.86826347305389,0.14814814814814814,795992221455618048
5821dd24369b220024821cf5,14:11:49,795992221975613440,14:06:15,7.959908231627448e+17,60.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,625,1294,715673939305848836,conrad_branch,0 days 00:05:34.000000000,25.86826347305389,0.48299845440494593,795992221975613440
5821dd2b369b220024821dbc,14:11:56,795992251562414081,14:06:15,7.959908231627448e+17,62.0,5150.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1235,913,266578573,PiperPlexed,0 days 00:05:41.000000000,25.33724340175953,1.352683461117196,795992251562414081
5821dd2f369b220024821e0d,14:11:59,795992265391017984,14:06:15,7.959908231627448e+17,63.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,171,1078,37960280,westld,0 days 00:05:44.000000000,25.11627906976744,0.15862708719851576,795992265391017984
5821dd30369b220024821e3b,14:12:01,795992272001269760,14:06:15,7.959908231627448e+17,64.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,2805,3731,710979399684898816,rrtaylor52,0 days 00:05:46.000000000,24.971098265895954,0.7518091664433127,795992272001269760
5821dd37369b220024821f06,14:12:08,795992301965348864,14:06:15,7.959908231627448e+17,65.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1161,2004,401098850,JoeTew,0 days 00:05:53.000000000,24.475920679886684,0.5793413173652695,795992301965348864
5821dd38369b220024821f12,14:12:08,795992304347652097,14:06:15,7.959908231627448e+17,66.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,495,304,4352293774,peggyd6710,0 days 00:05:53.000000000,24.475920679886684,1.6282894736842106,795992304347652097
5821dd39369b220024821f21,14:12:09,795992307975782400,14:06:15,7.959908231627448e+17,67.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1291,1873,732033531304501252,MonteThompson54,0 days 00:05:54.000000000,24.406779661016948,0.6892685531233316,795992307975782400
5821dd42369b220024822028,14:12:19,795992347960078337,14:06:15,7.959908231627448e+17,68.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1042,1881,34402904,shanehawks,0 days 00:06:04.000000000,23.736263736263737,0.5539606592238171,795992347960078337
5821dd43369b220024822049,14:12:19,795992350845763584,14:06:15,7.959908231627448e+17,69.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,145,348,3609323963,Cyrus_Noori,0 days 00:06:04.000000000,23.736263736263737,0.4166666666666667,795992350845763584
5821dd44369b220024822068,14:12:20,795992354301808640,14:06:15,7.959908231627448e+17,70.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,1441,751,2859303759,heathershi2,0 days 00:06:05.000000000,23.67123287671233,1.9187749667110519,795992354301808640
5821dd47369b2200248220b9,14:12:23,795992366536683521,14:06:15,7.959908231627448e+17,71.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,4342,697,3300840995,PGH4Bernie,0 days 00:06:08.000000000,23.478260869565215,6.229555236728838,795992366536683521
5821dd49369b2200248220f6,14:12:25,795992374963040256,14:06:15,7.959908231627448e+17,72.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,616,256,2986665808,6ae025af2132401,0 days 00:06:10.000000000,23.35135135135135,2.40625,795992374963040256
5821dd4a369b220024822114,14:12:26,795992379715125249,14:06:15,7.959908231627448e+17,73.0,5151.0,95.0,7.57029661289304e+17,alaskantexanQCT,RT @alaskantexanQCT: #ElectionDay @HillaryClinton and all the pollsters severely underestimated how pissed off WE THE PEOPLE are!!… ,46,38,343062801,AngelicDeby,0 days 00:06:11.000000000,23.288409703504044,1.2105263157894737,795992379715125249
